QGPIORecord, QRC v6.1.0, 30-11-2021 @ 01:15:34, Windows 10 Version 1903, 10.0.18362, x86_64,,,,,,,
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7, ValueIn8, ValueIn9, ValueIn10, ValueIn11
50680,-6,-6,32.033,31.7946,-12.6295,-12.6295,0.127768,0,30.49,0,0,0
50691,-6,-6,31.9068,31.6684,-12.6155,-12.6155,0.127219,0,30.5,0,0,0
50700,-6,-6,31.7841,31.5457,-12.2648,-12.6155,0.127219,0,30.51,0,0,0
50710,-6,-6,31.6579,31.4194,-12.9556,-12.6014,0.115443,0,30.52,0,0,0
50720,-6,-6,31.5316,31.2932,-12.2789,-12.6365,0.127219,0,30.53,0,0,0
50731,-6,-6,31.4054,31.167,-12.612,-12.6049,0.127219,0,30.54,0,0,0
50741,-6,-6,31.2792,31.0408,-12.612,-12.2613,0.127219,0,30.55,0,0,0
50750,-6,-6,31.153,30.9145,-12.626,-12.6225,0.127219,0,30.56,0,0,0
50760,-6,-6,31.0267,30.7918,-12.6225,-12.6295,0.127219,0,30.57,0,0,0
50770,-6,-6,30.9005,30.6656,-12.6365,-12.6225,0.127219,0,30.58,0,0,0
50781,-6,-6,30.7778,30.5394,-12.6049,-12.612,0.127219,0,30.59,0,0,0
50790,-6,-6,30.6481,30.4131,-12.626,-12.2859,0.127219,0,30.6,0,0,0
50800,-6,-6,30.5253,30.2869,-12.2754,-12.626,0.127219,0,30.61,0,0,0
50810,-6,-6,30.3956,30.1642,-12.9766,-12.626,0.127219,0,30.62,0,0,0
50821,-6,-6,30.2729,30.038,-12.6049,-12.6049,0.126676,0,30.63,0,0,0
50830,-6,-6,30.1467,29.9117,-12.612,-12.612,0.126676,0,30.64,0,0,0
50840,-6,-6,30.0204,29.7855,-12.2894,-12.2754,0.127768,0,30.65,0,0,0
50850,-6,-6,29.8942,29.6628,-12.6225,-12.64,0.127219,0,30.66,0,0,0
50861,-6,-6,29.768,29.5366,-12.6295,-12.612,0.128322,0,30.67,0,0,0
50871,-6,-6,29.6418,29.4104,-12.6155,-12.6155,0.115004,0,30.68,0,0,0
50880,-6,-6,29.5191,29.2841,-12.626,-12.2859,0.126676,0,30.69,0,0,0
50890,-6,-6,29.3893,29.1579,-12.626,-12.6295,0.127219,0,30.7,0,0,0
50900,-6,-6,29.2631,29.0352,-12.6225,-12.6225,0.127219,0,30.71,0,0,0
50911,-6,-6,29.1369,28.909,-12.6155,-12.612,0.127219,0,30.72,0,0,0
50920,-6,-6,29.0106,28.7827,-12.6155,-12.612,0.127219,0,30.73,0,0,0
50930,-6,-6,28.8879,28.6565,-12.2648,-12.2754,0.127219,0,30.74,0,0,0
50940,-6,-6,28.7617,28.5303,-12.612,-12.612,0.127219,0,30.75,0,0,0
50951,-6,-6,28.6355,28.4076,-12.6225,-12.6225,0.127219,0,30.76,0,0,0
50960,-6,-6,28.5093,28.2813,-12.626,-12.6155,0.127219,0,30.77,0,0,0
50970,-6,-6,28.383,28.1551,-12.626,-12.626,0.127219,0,30.78,0,0,0
50980,-6,-6,28.2603,28.0289,-12.626,-12.2859,0.127219,0,30.79,0,0,0
50991,-6,-6,28.1306,27.9027,-12.6225,-12.6225,0.127219,0,30.8,0,0,0
51000,-6,-6,28.0079,27.7764,-12.6049,-12.6049,0.127768,0,30.81,0,0,0
51010,-6,-6,27.8816,27.6537,-12.2859,-12.6225,0.127219,0,30.82,0,0,0
51020,-6,-6,27.7554,27.5275,-12.9556,-12.6155,0.115004,0,30.83,0,0,0
51031,-6,-6,27.6292,27.4013,-12.2789,-12.2754,0.127219,0,30.84,0,0,0
51041,-6,-6,27.503,27.2786,-12.6155,-12.612,0.127219,0,30.85,0,0,0
51050,-6,-6,27.3767,27.1523,-12.647,-12.626,0.127219,0,30.86,0,0,0
51060,-6,-6,27.2505,27.0261,-12.6155,-12.626,0.127219,0,30.87,0,0,0
51070,-6,-6,27.1243,26.8999,-12.626,-12.2999,0.127219,0,30.88,0,0,0
51081,-6,-6,26.9981,26.7737,-12.6049,-12.6049,0.127219,0,30.89,0,0,0
51090,-6,-6,26.8753,26.6474,-12.6295,-12.626,0.126676,0,30.9,0,0,0
51100,-6,-6,26.7456,26.5247,-12.626,-12.626,0.127219,0,30.91,0,0,0
51110,-6,-6,26.6229,26.3985,-12.6049,-12.612,0.126676,0,30.92,0,0,0
51121,-6,-6,26.4932,26.2723,-12.6225,-12.6225,0.127219,0,30.93,0,0,0
51130,-6,-6,26.3704,26.146,-12.2613,-12.2613,0.127768,0,30.94,0,0,0
51140,-6,-6,26.2442,26.0198,-12.6155,-12.6155,0.127219,0,30.95,0,0,0
51150,-6,-6,26.118,25.8936,-12.6225,-12.626,0.127768,0,30.96,0,0,0
51161,-6,-6,25.9918,25.7709,-12.6365,-12.6155,0.129445,0,30.97,0,0,0
51170,-6,-6,25.8655,25.6447,-12.6155,-12.6155,0.127219,0,30.98,0,0,0
51180,-6,-6,25.7393,25.5184,-12.626,-12.2894,0.114569,0,30.99,0,0,0
51190,-6,-6,25.6166,25.3922,-12.6225,-12.626,0.126676,0,31,0,0,0
51201,-6,-6,25.4869,25.2695,-12.612,-12.6014,0.127219,0,31.01,0,0,0
51211,-6,-6,25.3642,25.1433,-12.612,-12.6155,0.127219,0,31.02,0,0,0
51220,-6,-6,25.2379,25.017,-12.626,-12.6155,0.127219,0,31.03,0,0,0
51230,-6,-6,25.1117,24.8908,-12.2859,-12.6295,0.127219,0,31.04,0,0,0
51240,-6,-6,24.9855,24.7646,-12.6225,-12.2754,0.127219,0,31.05,0,0,0
51251,-6,-6,24.8593,24.6419,-12.626,-12.612,0.127219,0,31.06,0,0,0
51260,-6,-6,24.733,24.5156,-12.626,-12.6225,0.127219,0,31.07,0,0,0
51270,-6,-6,24.6068,24.3894,-12.6155,-12.6225,0.127219,0,31.08,0,0,0
51280,-6,-6,24.4806,24.2632,-12.626,-12.2999,0.127219,0,31.09,0,0,0
51291,-6,-6,24.3544,24.137,-12.6155,-12.6049,0.127768,0,31.1,0,0,0
51300,-6,-6,24.2281,24.0142,-12.6225,-12.6155,0.127219,0,31.11,0,0,0
51310,-6,-6,24.1019,23.888,-12.626,-12.6295,0.127768,0,31.12,0,0,0
51320,-6,-6,23.9757,23.7618,-12.612,-12.6049,0.115004,0,31.13,0,0,0
51331,-6,-6,23.8495,23.6356,-12.6225,-12.2859,0.127219,0,31.14,0,0,0
51340,-6,-6,23.7232,23.5094,-12.612,-12.612,0.127219,0,31.15,0,0,0
51350,-6,-6,23.597,23.3831,-12.6295,-12.626,0.127219,0,31.16,0,0,0
51360,-6,-6,23.4743,23.2604,-12.2789,-12.6225,0.127219,0,31.17,0,0,0
51371,-6,-6,23.3446,23.1342,-12.9766,-12.626,0.127219,0,31.18,0,0,0
51381,-6,-6,23.2218,23.008,-12.2543,-12.6049,0.127219,0,31.19,0,0,0
51390,-6,-6,23.0956,22.8817,-12.6295,-12.2859,0.127219,0,31.2,0,0,0
51400,-6,-6,22.9694,22.7555,-12.626,-12.6365,0.127219,0,31.21,0,0,0
51410,-6,-6,22.8432,22.6328,-12.6155,-12.6155,0.127219,0,31.22,0,0,0
51421,-6,-6,22.7169,22.5066,-12.5944,-12.5909,0.127219,0,31.23,0,0,0
51430,-6,-6,22.5907,22.3803,-12.6225,-12.626,0.127219,0,31.24,0,0,0
51440,-6,-6,22.4645,22.2541,-12.6225,-12.6225,0.127219,0,31.25,0,0,0
51450,-6,-6,22.3383,22.1279,-12.626,-12.2754,0.127768,0,31.26,0,0,0
51461,-6,-6,22.212,22.0017,-12.6155,-12.6155,0.126676,0,31.27,0,0,0
51470,-6,-6,22.0858,21.8789,-12.612,-12.612,0.115004,0,31.28,0,0,0
51480,-6,-6,21.9596,21.7527,-12.647,-12.6295,0.126676,0,31.29,0,0,0
51490,-6,-6,21.8369,21.6265,-12.6225,-12.6225,0.127219,0,31.3,0,0,0
51501,-6,-6,21.7106,21.5003,-12.6155,-12.2789,0.127219,0,31.31,0,0,0
51511,-6,-6,21.5844,21.3741,-12.2789,-12.6155,0.127219,0,31.32,0,0,0
51520,-6,-6,21.4582,21.2513,-12.626,-12.6225,0.127219,0,31.33,0,0,0
51530,-6,-6,21.332,21.1251,-12.612,-12.6155,0.127219,0,31.34,0,0,0
51540,-6,-6,21.2058,20.9989,-12.6225,-12.6225,0.126676,0,31.35,0,0,0
51551,-6,-6,21.0795,20.8727,-12.612,-12.2613,0.127219,0,31.36,0,0,0
51560,-6,-6,20.9533,20.7464,-12.6295,-12.626,0.127219,0,31.37,0,0,0
51570,-6,-6,20.8271,20.6237,-12.6225,-12.6295,0.127219,0,31.38,0,0,0
51580,-6,-6,20.7009,20.4975,-12.6295,-12.6295,0.127219,0,31.39,0,0,0
51591,-6,-6,20.5746,20.3713,-12.6225,-12.6155,0.126676,0,31.4,0,0,0
51600,-6,-6,20.4484,20.245,-12.6155,-12.6155,0.127768,0,31.41,0,0,0
51610,-6,-6,20.3257,20.1188,-12.2754,-12.2894,0.127219,0,31.42,0,0,0
51620,-6,-6,20.1995,19.9926,-12.9556,-12.6049,0.127219,0,31.43,0,0,0
51631,-6,-6,20.0732,19.8699,-12.2648,-12.612,0.114137,0,31.44,0,0,0
51640,-6,-6,19.947,19.7436,-12.612,-12.6155,0.127219,0,31.45,0,0,0
51650,-6,-6,19.8208,19.6174,-12.626,-12.2754,0.127219,0,31.46,0,0,0
51660,-6,-6,19.6946,19.4912,-12.6225,-12.6225,0.127219,0,31.47,0,0,0
51671,-6,-6,19.5683,19.3685,-12.6365,-12.6225,0.127219,0,31.48,0,0,0
51681,-6,-6,19.4421,19.2423,-12.612,-12.6155,0.127219,0,31.49,0,0,0
51690,-6,-6,19.3194,19.116,-12.2789,-12.2789,0.127219,0,31.5,0,0,0
51700,-6,-6,19.1932,18.9898,-12.9731,-12.6365,0.127219,0,31.51,0,0,0
51710,-6,-6,19.0669,18.8636,-12.2789,-12.612,0.127219,0,31.52,0,0,0
51721,-6,-6,18.9407,18.7374,-12.612,-12.6155,0.127219,0,31.53,0,0,0
51730,-6,-6,18.8145,18.6111,-12.626,-12.6155,0.127219,0,31.54,0,0,0
51740,-6,-6,18.6883,18.4884,-12.626,-12.6295,0.127768,0,31.55,0,0,0
51750,-6,-6,18.562,18.3622,-12.612,-12.612,0.127219,0,31.56,0,0,0
51761,-6,-6,18.4358,18.236,-12.6225,-12.2754,0.127768,0,31.57,0,0,0
51770,-6,-6,18.3096,18.1097,-12.612,-12.6049,0.127219,0,31.58,0,0,0
51780,-6,-6,18.1834,17.987,-12.6295,-12.6295,0.127219,0,31.59,0,0,0
51790,-6,-6,18.0571,17.8608,-12.626,-12.6155,0.127219,0,31.6,0,0,0
51801,-6,-6,17.9309,17.7346,-12.626,-12.626,0.127219,0,31.61,0,0,0
51810,-6,-6,17.8047,17.6083,-12.6155,-12.6155,0.127219,0,31.62,0,0,0
51820,-6,-6,17.6785,17.4821,-12.626,-12.2999,0.127219,0,31.63,0,0,0
51830,-6,-6,17.5522,17.3559,-12.6225,-12.6225,0.127219,0,31.64,0,0,0
51841,-6,-6,17.426,17.2332,-12.612,-12.612,0.127219,0,31.65,0,0,0
51851,-6,-6,17.2998,17.107,-12.612,-12.6049,0.127219,0,31.66,0,0,0
51860,-6,-6,17.1736,16.9807,-12.6295,-12.612,0.127219,0,31.67,0,0,0
51870,-6,-6,17.0473,16.8545,-12.6155,-12.64,0.127219,0,31.68,0,0,0
51880,-6,-6,16.9211,16.7283,-12.626,-12.2754,0.127219,0,31.69,0,0,0
51891,-6,-6,16.7949,16.6021,-12.612,-12.612,0.127768,0,31.7,0,0,0
51900,-6,-6,16.6687,16.4758,-12.6295,-12.6225,0.127768,0,31.71,0,0,0
51910,-6,-6,16.5424,16.3531,-12.6365,-12.6295,0.127219,0,31.72,0,0,0
51920,-6,-6,16.4162,16.2269,-12.6225,-12.6225,0.115004,0,31.73,0,0,0
51931,-6,-6,16.2935,16.1007,-12.6155,-12.6155,0.127219,0,31.74,0,0,0
51940,-6,-6,16.1638,15.9744,-12.612,-12.2754,0.127219,0,31.75,0,0,0
51950,-6,-6,16.0411,15.8482,-12.626,-12.626,0.127219,0,31.76,0,0,0
51960,-6,-6,15.9148,15.722,-12.626,-12.626,0.126676,0,31.77,0,0,0
51971,-6,-6,15.7886,15.5993,-12.2718,-12.6155,0.127219,0,31.78,0,0,0
51980,-6,-6,15.6624,15.473,-12.6014,-12.6049,0.127219,0,31.79,0,0,0
51990,-6,-6,15.5362,15.3468,-12.6155,-12.6049,0.127219,0,31.8,0,0,0
52000,-6,-6,15.4099,15.2206,-12.6225,-12.6295,0.127219,0,31.81,0,0,0
52011,-6,-6,15.2837,15.0944,-12.6225,-12.2718,0.127219,0,31.82,0,0,0
52021,-6,-6,15.1575,14.9681,-12.612,-12.612,0.127219,0,31.83,0,0,0
52030,-6,-6,15.0313,14.8454,-12.6295,-12.6225,0.127219,0,31.84,0,0,0
52040,-6,-6,14.905,14.7192,-12.6295,-12.6295,0.127219,0,31.85,0,0,0
52050,-6,-6,14.7788,14.593,-12.6225,-12.6225,0.127768,0,31.86,0,0,0
52061,-6,-6,14.6526,14.4668,-12.6155,-12.612,0.127219,0,31.87,0,0,0
52070,-6,-6,14.5264,14.3405,-12.6225,-12.2859,0.127219,0,31.88,0,0,0
52080,-6,-6,14.4036,14.2178,-12.6295,-12.6295,0.115004,0,31.89,0,0,0
52090,-6,-6,14.2774,14.0916,-12.6049,-12.6049,0.127219,0,31.9,0,0,0
52101,-6,-6,14.1512,13.9654,-12.2789,-12.6155,0.127219,0,31.91,0,0,0
52110,-6,-6,14.025,13.8391,-12.6225,-12.626,0.127219,0,31.92,0,0,0
52120,-6,-6,13.8987,13.7129,-12.626,-12.2859,0.127219,0,31.93,0,0,0
52130,-6,-6,13.7725,13.5902,-12.6155,-12.6049,0.127219,0,31.94,0,0,0
52141,-6,-6,13.6463,13.464,-12.6365,-12.6295,0.127219,0,31.95,0,0,0
52151,-6,-6,13.5201,13.3377,-12.612,-12.612,0.127219,0,31.96,0,0,0
52160,-6,-6,13.3938,13.2115,-12.626,-12.2859,0.127219,0,31.97,0,0,0
52170,-6,-6,13.2676,13.0853,-12.626,-12.6295,0.127219,0,31.98,0,0,0
52180,-6,-6,13.1449,12.9591,-12.626,-12.626,0.127768,0,31.99,0,0,0
52191,-6,-6,13.0152,12.8364,-12.6049,-12.6014,0.127219,0,32,0,0,0
52200,-6,-6,12.8925,12.7101,-12.6155,-12.612,0.127219,0,32.01,0,0,0
52210,-6,-6,12.7662,12.5839,-12.626,-12.2859,0.127768,0,32.02,0,0,0
52220,-6,-6,12.64,12.4577,-12.6155,-12.6155,0.127219,0,32.03,0,0,0
52231,-6,-6,12.5138,12.335,-12.2754,-12.6225,0.127219,0,32.04,0,0,0
52240,-6,-6,12.3876,12.2087,-12.9626,-12.6155,0.127219,0,32.05,0,0,0
52250,-6,-6,12.2613,12.0825,-12.64,-12.626,0.127219,0,32.06,0,0,0
52260,-6,-6,12.1351,11.9563,-12.626,-12.626,0.127219,0,32.07,0,0,0
52271,-6,-6,12.0089,11.8301,-12.2648,-12.2754,0.127219,0,32.08,0,0,0
52280,-6,-6,11.8827,11.7038,-12.9521,-12.6049,0.127219,0,32.09,0,0,0
52290,-6,-6,11.7564,11.5776,-12.2894,-12.64,0.127219,0,32.1,0,0,0
52300,-6,-6,11.6302,11.4514,-12.6049,-12.6049,0.127219,0,32.11,0,0,0
52311,-6,-6,11.504,11.3287,-12.9626,-12.612,0.127219,0,32.12,0,0,0
52321,-6,-6,11.3778,11.2024,-12.2648,-12.612,0.127219,0,32.13,0,0,0
52330,-6,-6,11.2515,11.0762,-12.6295,-12.626,0.127219,0,32.14,0,0,0
52340,-6,-6,11.1253,10.95,-12.6365,-12.2894,0.127219,0,32.15,0,0,0
52350,-6,-6,10.9991,10.8238,-12.6049,-12.612,0.127219,0,32.16,0,0,0
52361,-6,-6,10.8729,10.6975,-12.612,-12.612,0.127219,0,32.17,0,0,0
52370,-6,-6,10.7466,10.5748,-12.626,-12.6225,0.128322,0,32.18,0,0,0
52380,-6,-6,10.6204,10.4486,-12.6225,-12.626,0.127219,0,32.19,0,0,0
52390,-6,-6,10.4942,10.3224,-12.6365,-12.626,0.127219,0,32.2,0,0,0
52401,-6,-6,10.368,10.1962,-12.6225,-12.6225,0.127219,0,32.21,0,0,0
52410,-6,-6,10.2417,10.0699,-12.612,-12.2718,0.127219,0,32.22,0,0,0
52420,-6,-6,10.119,9.9437,-12.626,-12.626,0.127219,0,32.23,0,0,0
52430,-6,-6,9.98928,9.81748,-12.626,-12.626,0.127219,0,32.24,0,0,0
52441,-6,-6,9.86656,9.69476,-12.6155,-12.6155,0.127219,0,32.25,0,0,0
52450,-6,-6,9.73683,9.56853,-12.6049,-12.6049,0.127219,0,32.26,0,0,0
52460,-6,-6,9.61411,9.44231,-12.626,-12.626,0.127219,0,32.27,0,0,0
52470,-6,-6,9.48789,9.31608,-12.2859,-12.2718,0.127219,0,32.28,0,0,0
52481,-6,-6,9.36167,9.18986,-12.6225,-12.626,0.127219,0,32.29,0,0,0
52491,-6,-6,9.23544,9.06363,-12.612,-12.612,0.127219,0,32.3,0,0,0
52500,-6,-6,9.10922,8.93741,-12.6295,-12.6155,0.127768,0,32.31,0,0,0
52510,-6,-6,8.98299,8.81469,-12.6155,-12.626,0.127219,0,32.32,0,0,0
52520,-6,-6,8.85677,8.68847,-12.6365,-12.626,0.127219,0,32.33,0,0,0
52531,-6,-6,8.73054,8.56224,-12.612,-12.612,0.115004,0,32.34,0,0,0
52540,-6,-6,8.60432,8.43602,-12.6295,-12.6225,0.127219,0,32.35,0,0,0
52550,-6,-6,8.47809,8.30979,-12.6225,-12.2964,0.127768,0,32.36,0,0,0
52560,-6,-6,8.35187,8.18357,-12.6225,-12.6295,0.127219,0,32.37,0,0,0
52571,-6,-6,8.22564,8.06085,-12.626,-12.626,0.127219,0,32.38,0,0,0
52580,-6,-6,8.09942,7.93463,-12.6049,-12.6014,0.127219,0,32.39,0,0,0
52590,-6,-6,7.97319,7.8084,-12.6155,-12.6225,0.127219,0,32.4,0,0,0
52600,-6,-6,7.84697,7.68218,-12.626,-12.2754,0.127219,0,32.41,0,0,0
52611,-6,-6,7.72425,7.55595,-12.6225,-12.6225,0.127219,0,32.42,0,0,0
52620,-6,-6,7.59803,7.43323,-12.612,-12.612,0.127219,0,32.43,0,0,0
52630,-6,-6,7.4718,7.30701,-12.6365,-12.6225,0.127219,0,32.44,0,0,0
52640,-6,-6,7.34558,7.18078,-12.2718,-12.626,0.127219,0,32.45,0,0,0
52651,-6,-6,7.21935,7.05456,-12.612,-12.612,0.127219,0,32.46,0,0,0
52661,-6,-6,7.09313,6.92833,-12.6155,-12.2754,0.127768,0,32.47,0,0,0
52670,-6,-6,6.9669,6.80211,-12.626,-12.6225,0.127219,0,32.48,0,0,0
52680,-6,-6,6.84068,6.67588,-12.626,-12.6295,0.115004,0,32.49,0,0,0
52690,-6,-6,6.71445,6.55317,-12.6225,-12.6225,0.127219,0,32.5,0,0,0
52701,-6,-6,6.58823,6.42694,-12.6014,-12.6014,0.126676,0,32.51,0,0,0
52710,-6,-6,6.462,6.30072,-12.6225,-12.6225,0.127219,0,32.52,0,0,0
52720,-6,-6,6.33578,6.17449,-12.626,-12.626,0.127219,0,32.53,0,0,0
52730,-6,-6,6.20955,6.04827,-12.6225,-12.2754,0.127219,0,32.54,0,0,0
52741,-6,-6,6.08333,5.92204,-12.6225,-12.6155,0.127219,0,32.55,0,0,0
52750,-6,-6,5.9571,5.79582,-12.6155,-12.6155,0.127219,0,32.56,0,0,0
52760,-6,-6,5.83439,5.6731,-12.626,-12.626,0.127219,0,32.57,0,0,0
52770,-6,-6,5.70816,5.54687,-12.6365,-12.6225,0.127219,0,32.58,0,0,0
52781,-6,-6,5.58194,5.42065,-12.6155,-12.6225,0.127219,0,32.59,0,0,0
52790,-6,-6,5.45571,5.29443,-12.6155,-12.2754,0.127768,0,32.6,0,0,0
52800,-6,-6,5.32598,5.1682,-12.6295,-12.6225,0.127219,0,32.61,0,0,0
52810,-6,-6,5.20326,5.04548,-12.6225,-12.6295,0.127219,0,32.62,0,0,0
52820,-6,-6,5.07353,4.91926,-12.612,-12.6049,0.127768,0,32.63,0,0,0
52831,-6,-6,4.95081,4.79303,-12.612,-12.6155,0.127219,0,32.64,0,0,0
52840,-6,-6,4.82108,4.66681,-12.6295,-12.6225,0.115004,0,32.65,0,0,0
52850,-6,-6,4.69836,4.54058,-12.2789,-12.2754,0.127219,0,32.66,0,0,0
52860,-6,-6,4.57214,4.41436,-12.6049,-12.6225,0.127219,0,32.67,0,0,0
52871,-6,-6,4.44591,4.28813,-12.6295,-12.6155,0.127219,0,32.68,0,0,0
52880,-6,-6,4.31969,4.16542,-12.6155,-12.6225,0.127219,0,32.69,0,0,0
52890,-6,-6,4.19347,4.03919,-12.64,-12.626,0.127219,0,32.7,0,0,0
52900,-6,-6,4.06724,3.91297,-12.6155,-12.6155,0.127219,0,32.71,0,0,0
52911,-6,-6,3.94102,3.78674,-12.6225,-12.2859,0.127219,0,32.72,0,0,0
52920,-6,-6,3.81479,3.66052,-12.612,-12.6225,0.127219,0,32.73,0,0,0
52930,-6,-6,3.68857,3.53429,-12.6365,-12.6225,0.127219,0,32.74,0,0,0
52940,-6,-6,3.56234,3.40807,-12.6225,-12.6365,0.127219,0,32.75,0,0,0
52951,-6,-6,3.43612,3.28535,-12.6155,-12.6155,0.127219,0,32.76,0,0,0
52961,-6,-6,3.30989,3.15912,-12.6014,-12.6014,0.127219,0,32.77,0,0,0
52970,-6,-6,3.18367,3.0329,-12.626,-12.6225,0.127768,0,32.78,0,0,0
52980,-6,-6,3.06095,2.90667,-12.2789,-12.6365,0.115004,0,32.79,0,0,0
52990,-6,-6,2.93472,2.78045,-12.9556,-12.2543,0.127219,0,32.8,0,0,0
53001,-6,-6,2.8085,2.65423,-12.2754,-12.6225,0.127219,0,32.81,0,0,0
53010,-6,-6,2.68228,2.528,-12.9626,-12.6049,0.127219,0,32.82,0,0,0
53020,-6,-6,2.55605,2.40178,-12.2754,-12.6365,0.127219,0,32.83,0,0,0
53030,-6,-6,2.42983,2.27906,-12.6225,-12.6225,0.127219,0,32.84,0,0,0
53041,-6,-6,2.3036,2.15283,-12.6365,-12.6225,0.127219,0,32.85,0,0,0
53050,-6,-6,2.17738,2.02661,-12.6049,-12.612,0.127219,0,32.86,0,0,0
53060,-6,-6,2.05115,1.90038,-12.626,-12.626,0.127219,0,32.87,0,0,0
53070,-6,-6,1.92493,1.77416,-12.626,-12.2859,0.127219,0,32.88,0,0,0
53081,-6,-6,1.80221,1.64793,-12.6225,-12.6225,0.127219,0,32.89,0,0,0
53090,-6,-6,1.67248,1.52522,-12.6014,-12.6014,0.127219,0,32.9,0,0,0
53100,-6,-6,1.54976,1.39899,-12.2964,-12.6295,0.127219,0,32.91,0,0,0
53110,-6,-6,1.42353,1.27277,-12.6155,-12.6155,0.127768,0,32.92,0,0,0
53121,-6,-6,1.29731,1.14654,-12.6225,-12.2754,0.127219,0,32.93,0,0,0
53131,-6,-6,1.17108,1.02032,-12.6155,-12.612,0.115443,0,32.94,0,0,0
53140,-6,-6,1.04486,0.897598,-12.626,-12.6225,0.115004,0,32.95,0,0,0
53150,-6,-6,0.918635,0.771373,-12.6365,-12.64,0.127219,0,32.96,0,0,0
53160,-6,-6,0.792411,0.645149,-12.626,-12.6155,0.127219,0,32.97,0,0,0
53171,-6,-6,0.666186,0.518924,-12.612,-12.2859,0.127219,0,32.98,0,0,0
53180,-6,-6,0.539961,0.392699,-12.626,-12.6225,0.127219,0,32.99,0,0,0
53190,-6,-6,0.413737,0.266474,-12.6225,-12.6295,0.127219,0,33,0,0,0
53200,0,0,0.287512,0.143756,-12.626,-12.6225,0.127219,0,33.01,0,0,0
53211,0,0,0.161287,0.0175312,-12.647,-12.64,0.127219,0,33.02,0,0,0
53220,0,0,0.0806436,-0.0666186,-8.05384,-8.05734,0.127219,0,33.03,0,0,0
53230,0,0,0.0455811,-0.0981748,-3.50975,-3.15912,0.127219,0,33.04,0,0,0
53240,0,0,0.0350624,-0.108693,-1.05187,-1.05187,0.127219,0,33.05,0,0,0
53251,0,0,0.0280499,-0.1122,-0.697742,-0.697742,0.127219,0,33.06,0,0,0
53260,0,0,0.0280499,-0.115706,0,0,0.115443,0,33.07,0,0,0
53270,0,0,0.0280499,-0.115706,0,0,0.115004,0,33.08,0,0,0
53280,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.09,0,0,0
53291,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.1,0,0,0
53300,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.11,0,0,0
53310,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.12,0,0,0
53320,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.13,0,0,0
53330,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.14,0,0,0
53340,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.15,0,0,0
53350,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.16,0,0,0
53360,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.17,0,0,0
53370,0,0,0.0280499,-0.115706,0,0,0.127768,0,33.18,0,0,0
53381,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.19,0,0,0
53390,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.2,0,0,0
53400,0,0,0.0280499,-0.115706,0,0,0.127768,0,33.21,0,0,0
53410,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.22,0,0,0
53421,0,0,0.0280499,-0.115706,0,0,0.115004,0,33.23,0,0,0
53430,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.24,0,0,0
53440,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.25,0,0,0
53450,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.26,0,0,0
53460,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.27,0,0,0
53470,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.28,0,0,0
53480,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.29,0,0,0
53490,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.3,0,0,0
53500,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.31,0,0,0
53510,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.32,0,0,0
53520,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.33,0,0,0
53530,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.34,0,0,0
53540,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.35,0,0,0
53551,0,0,0.0280499,-0.115706,0,0,0.127768,0,33.36,0,0,0
53560,0,0,0.0280499,-0.115706,0,0,0.115443,0,33.37,0,0,0
53570,0,0,0.0280499,-0.115706,0,0,0.126676,0,33.38,0,0,0
53580,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.39,0,0,0
53591,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.4,0,0,0
53600,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.41,0,0,0
53610,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.42,0,0,0
53620,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.43,0,0,0
53630,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.44,0,0,0
53640,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.45,0,0,0
53650,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.46,0,0,0
53660,0,0,0.0280499,-0.115706,0,0,0.127219,0,33.47,0,0,0
